Day, Time, Moisture 1, Moisture 2, Moisture 3, Moisture 4, Moisture 5, Moisture 6, Moisture 7, Moisture 8, Moisture 9, Moisture 10, 
2026-3-16, 14-11-3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-11-54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-12-44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-13-34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-14-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-15-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-16-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-16-56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-17-46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-18-37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-19-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-20-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-21-8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-21-58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-22-48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-23-39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-24-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-25-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-26-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-27-0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-27-50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-28-41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-29-31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-30-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-31-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-32-2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-32-52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-33-43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-34-33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-35-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-36-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-37-4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-37-54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-38-45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-39-35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-40-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-41-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-42-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-42-57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-43-47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-44-37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-16, 14-45-28, 0, 1872, 0, 0, 0, 2546, 0, 0, 0, 0, 
2026-3-16, 14-46-18, 0, 1872, 0, 0, 0, 2546, 0, 0, 0, 0, 
2026-3-16, 14-47-8, 0, 1872, 0, 0, 0, 2546, 0, 0, 0, 0, 
2026-3-16, 14-47-58, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-48-49, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-49-39, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-50-29, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-51-20, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-52-10, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-53-0, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-53-51, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-54-41, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-55-31, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-56-21, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-57-12, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-58-2, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-58-52, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 14-59-43, 0, 1872, 0, 0, 2883, 2546, 0, 0, 0, 0, 
2026-3-16, 15-0-33, 0, 1898, 0, 0, 2883, 2550, 0, 0, 0, 0, 
2026-3-16, 15-1-23, 0, 1898, 0, 0, 2883, 2550, 0, 0, 0, 0, 
2026-3-16, 15-2-14, 0, 1898, 0, 0, 2883, 2550, 0, 0, 0, 0, 
2026-3-16, 15-3-4, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-3-54, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-4-44, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-5-35, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-6-25, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-7-15, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-8-6, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-8-56, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-9-46, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-10-37, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-11-27, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-12-17, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-13-7, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-13-58, 0, 1898, 0, 0, 2800, 2550, 0, 0, 0, 0, 
2026-3-16, 15-14-48, 0, 1888, 0, 0, 2800, 2555, 0, 0, 0, 0, 
2026-3-16, 15-15-38, 0, 1888, 0, 0, 2800, 2555, 0, 0, 0, 0, 
2026-3-16, 15-16-29, 0, 1888, 0, 0, 2800, 2555, 0, 0, 0, 0, 
2026-3-16, 15-17-19, 0, 1888, 0, 0, 2800, 2555, 0, 0, 0, 0, 
2026-3-16, 15-18-9, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-19-0, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-19-50, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-20-40, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-21-30, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-22-21, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-23-11, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-24-1, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-24-52, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-25-42, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-26-32, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-27-23, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-28-13, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-29-3, 0, 1888, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-29-53, 0, 1897, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-30-44, 0, 1897, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-31-34, 0, 1897, 0, 0, 2813, 2555, 0, 0, 0, 0, 
2026-3-16, 15-32-24, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-33-15, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-34-5, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-34-55, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-35-46, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-36-36, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-37-26, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-38-16, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-39-7, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-39-57, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-40-47, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-41-38, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-42-28, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-43-18, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-44-9, 0, 1897, 0, 0, 2795, 2555, 0, 0, 0, 0, 
2026-3-16, 15-44-59, 0, 1878, 0, 0, 2795, 2554, 0, 0, 0, 0, 
2026-3-16, 15-45-49, 0, 1878, 0, 0, 2795, 2554, 0, 0, 0, 0, 
2026-3-16, 15-46-39, 0, 1878, 0, 0, 2795, 2554, 0, 0, 0, 0, 
2026-3-16, 15-47-30, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-48-20, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-49-10, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-50-1, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-50-51, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-51-41, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-52-32, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-53-22, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-54-12, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-55-2, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-55-53, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-56-43, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-57-33, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-58-24, 0, 1878, 0, 0, 2790, 2554, 0, 0, 0, 0, 
2026-3-16, 15-59-14, 0, 1875, 0, 0, 2790, 2555, 0, 0, 0, 0, 
2026-3-16, 16-0-4, 0, 1875, 0, 0, 2790, 2555, 0, 0, 0, 0, 
2026-3-16, 16-0-55, 0, 1875, 0, 0, 2790, 2555, 0, 0, 0, 0, 
2026-3-16, 16-1-45, 0, 1875, 0, 0, 2790, 2555, 0, 0, 0, 0, 
2026-3-16, 16-2-35, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-3-25, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-4-16, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-5-6, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-5-56, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-6-47, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-7-37, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-8-27, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-9-17, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-10-8, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-10-58, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-11-48, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-12-39, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-13-29, 0, 1875, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-14-19, 0, 1885, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-15-10, 0, 1885, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-16-0, 0, 1885, 0, 0, 2791, 2555, 0, 0, 0, 0, 
2026-3-16, 16-16-50, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-17-40, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-18-31, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-19-21, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-20-11, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-21-2, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-21-52, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-22-42, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-23-33, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-24-23, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-25-13, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-26-3, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-26-54, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-27-44, 0, 1885, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-28-34, 0, 1890, 0, 0, 2794, 2555, 0, 0, 0, 0, 
2026-3-16, 16-29-25, 0, 1890, 0, 0, 2794, 2559, 0, 0, 0, 0, 
2026-3-16, 16-30-15, 0, 1890, 0, 0, 2794, 2559, 0, 0, 0, 0, 
2026-3-16, 16-31-5, 0, 1890, 0, 0, 2794, 2559, 0, 0, 0, 0, 
2026-3-16, 16-31-56, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-32-46, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-33-36, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-34-26, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-35-17, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-36-7, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-36-57, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-37-48, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-38-38, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-39-28, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-40-19, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-41-9, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-41-59, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-42-49, 0, 1890, 0, 0, 2789, 2559, 0, 0, 0, 0, 
2026-3-16, 16-43-40, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-44-30, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-45-20, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-46-11, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-47-1, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-47-51, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-48-42, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-49-32, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-50-22, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-51-12, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-52-3, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-52-53, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-53-43, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-54-34, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-55-24, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-56-14, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-57-5, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-57-55, 0, 1888, 0, 0, 2789, 2553, 0, 0, 0, 0, 
2026-3-16, 16-58-45, 0, 1905, 0, 0, 2789, 2557, 0, 0, 0, 0, 
2026-3-16, 16-59-35, 0, 1905, 0, 0, 2789, 2557, 0, 0, 0, 0, 
2026-3-16, 17-0-26, 0, 1905, 0, 0, 2789, 2557, 0, 0, 0, 0, 
2026-3-16, 17-1-16, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-2-6, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-2-57, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-3-47, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-4-37, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-5-28, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-6-18, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-7-8, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-7-58, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-8-49, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-9-39, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-10-29, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-11-20, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-12-10, 0, 1905, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-13-0, 0, 1908, 0, 0, 2787, 2557, 0, 0, 0, 0, 
2026-3-16, 17-13-51, 0, 1908, 0, 0, 2787, 2549, 0, 0, 0, 0, 
2026-3-16, 17-14-41, 0, 1908, 0, 0, 2787, 2549, 0, 0, 0, 0, 
2026-3-16, 17-15-31, 0, 1908, 0, 0, 2787, 2549, 0, 0, 0, 0, 
2026-3-16, 17-16-21, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-17-12, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-18-2, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-18-52, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-19-43, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-20-33, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-21-23, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-22-14, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-23-4, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-23-54, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-24-44, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-25-35, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-26-25, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-27-15, 0, 1908, 0, 0, 2785, 2549, 0, 0, 0, 0, 
2026-3-16, 17-28-6, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-28-56, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-29-46, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-30-37, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-31-27, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-32-17, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-33-7, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-33-58, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-34-48, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-35-38, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-36-29, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-37-19, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-38-9, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-38-59, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-39-50, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-40-40, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-41-30, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-42-21, 0, 1909, 0, 0, 2785, 2558, 0, 0, 0, 0, 
2026-3-16, 17-43-11, 0, 1889, 0, 0, 2785, 2551, 0, 0, 0, 0, 
2026-3-16, 17-44-1, 0, 1889, 0, 0, 2785, 2551, 0, 0, 0, 0, 
2026-3-16, 17-44-52, 0, 1889, 0, 0, 2785, 2551, 0, 0, 0, 0, 
2026-3-16, 17-45-42, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-46-32, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-47-22, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-48-13, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-49-3, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-49-53, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-50-44, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-51-34, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-52-24, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-53-15, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-54-5, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-54-55, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-55-45, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-56-36, 0, 1889, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-57-26, 0, 1891, 0, 0, 2802, 2551, 0, 0, 0, 0, 
2026-3-16, 17-58-16, 0, 1891, 0, 0, 2802, 2559, 0, 0, 0, 0, 
2026-3-16, 17-59-7, 0, 1891, 0, 0, 2802, 2559, 0, 0, 0, 0, 
2026-3-16, 17-59-57, 0, 1891, 0, 0, 2802, 2559, 0, 0, 0, 0, 
2026-3-16, 18-0-47, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-1-38, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-2-28, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-3-18, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-4-8, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-4-59, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-5-49, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-6-39, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-7-30, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-8-20, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-9-10, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
2026-3-16, 18-10-1, 0, 1891, 0, 0, 2785, 2559, 0, 0, 0, 0, 
